0.77647058823529,0,0,9.8039215686275E-5,0.1875,0.17674418604651,1
0.75294117647059,0,0,0.0003921568627451,0.7625,0.49767441860465,1
0.48235294117647,0,1,0.003921568627451,0.9375,1,1
0.49411764705882,1,0,0.0011764705882353,0.25,0.18372093023256,1
0.82352941176471,0,0,0.0015686274509804,0.2625,0.31627906976744,1
0.87058823529412,0,0,0.0019607843137255,0.5625,0.39767441860465,1
0.4,0,0,0.007843137254902,0.5,0.36976744186047,1
0.76470588235294,0,0,0.00029411764705882,0.2375,0.2046511627907,1
0.4,0,0,9.8039215686275E-5,0.25,0.18604651162791,1
0.8,0,0,0.050980392156863,0.25,0.35348837209302,1
0.76470588235294,1,0,0.03921568627451,0.2625,0.35813953488372,1
0.51764705882353,0,0,0.037254901960784,0.3625,0.38139534883721,1
0.24705882352941,0,0,0.003921568627451,0.4625,0.37674418604651,1
0.68235294117647,0,0,0.003921568627451,0.75,0.5953488372093,1
0.58823529411765,0,0,0.00019607843137255,0.35,0.17209302325581,1
0.4,0,0,0.0052941176470588,0.55,0.63488372093023,1
0.55294117647059,0,0,0.0007843137254902,0.25,0.24186046511628,1
0.68235294117647,0,0,0.0007843137254902,0.325,0.27209302325581,1
0.45882352941176,0,0,0.0031372549019608,0.825,0.57674418604651,1
0.4,0,0,3.921568627451E-5,0.6625,0.42093023255814,1
0.78823529411765,0,0,0.00058823529411765,0.3875,0.35348837209302,1
0.90588235294118,1,0,0.003921568627451,0.3625,0.35116279069767,1
0.50588235294118,1,0,0.00098039215686275,0.375,0.37209302325581,1
0.57647058823529,0,0,0.015686274509804,0.3125,0.47674418604651,1
0.94117647058824,1,0,0.025490196078431,0.35,0.52325581395349,1
0.81609195402299,0,0,0.00096774193548387,0.52054794520548,0.39767441860465,1
0.39080459770115,0,1,0.0011290322580645,0.34246575342466,0.27674418604651,1
0.44827586206897,0,0,0.0080645161290323,0.3972602739726,0.31627906976744,1
0.66666666666667,0,0,0.00032258064516129,0.45205479452055,0.3,1
0.74712643678161,0,0,0.0048387096774194,0.47945205479452,0.5046511627907,1
0.63218390804598,0,0,0.00032258064516129,0.75342465753425,0.5093023255814,1
0.27586206896552,1,0,0.0048387096774194,0.36986301369863,0.26976744186047,1
0.36781609195402,0,1,0.00080645161290323,0.50684931506849,0.32325581395349,1
0.54022988505747,0,0,0.00016129032258065,0.41095890410959,0.33720930232558,1
0.24137931034483,0,0,0.012903225806452,0.46575342465753,0.43953488372093,1
1,0,0,0.0064516129032258,0.46575342465753,0.38139534883721,1
0.37931034482759,0,0,0.0051612903225806,0.71232876712329,0.42558139534884,1
0.37931034482759,0,0,0.00048387096774194,0.68493150684932,0.56744186046512,1
0.25287356321839,0,0,0.0064516129032258,0.31506849315068,0.34186046511628,1
0.41379310344828,0,0,0.0070967741935484,0.54794520547945,0.44418604651163,1
0.47126436781609,0,0,0.0048387096774194,1,1,1
0.39080459770115,0,1,0.0019354838709677,0.64383561643836,0.36511627906977,1
0.66666666666667,0,0,0.00016129032258065,0.53424657534247,0.42093023255814,1
0.39080459770115,0,1,0.00032258064516129,0.52054794520548,0.47674418604651,1
0.39080459770115,0,0,0.0048387096774194,0.31506849315068,0.32325581395349,1
0.39080459770115,0,1,0.00064516129032258,0.50684931506849,0.45581395348837,1
0.82758620689655,0,0,0.0032258064516129,0.34246575342466,0.41860465116279,1
